run_id,seed,network_type,network_kwargs,n_nodes,a0,ratio,beta_I,b,g_I,I0,X0_frac,init_method,strategy_choice_func,tau,policy,seeded_nodes,steps_run,converged,X_final,I_final,high_adoption,t_half,t_high,clusters_n_final,cluster_max_final,cluster_mean_final,X0,I0_grid,beta_I_grid,low_adoption
642,765,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.25,random,logit,0.2,none,75,54,True,0.06333333333333334,0.0648540333998029,0,,,1,19,19.0,0.25,0.2,2.0,1
643,766,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.25,random,logit,0.2,none,75,2,True,0.0,0.16952533333333336,0,,,0,0,0.0,0.25,0.2,2.0,1
644,767,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.25,random,logit,0.2,none,75,6,True,1.0,0.36762780641962667,1,3.0,4.0,1,300,300.0,0.25,0.2,2.0,0
645,768,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.25,random,logit,0.2,none,75,2,True,0.0,0.16977066666666668,0,,,0,0,0.0,0.25,0.2,2.0,1
646,769,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.25,random,logit,0.2,none,75,2,True,0.0,0.16952533333333336,0,,,0,0,0.0,0.25,0.2,2.0,1
647,770,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.25,random,logit,0.2,none,75,2,True,0.0,0.17197866666666667,0,,,0,0,0.0,0.25,0.2,2.0,1
648,771,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,47,True,0.08,0.07854969466341204,0,,,1,24,24.0,0.30000000000000004,0.0,2.0,1
649,772,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.002208,0,,,0,0,0.0,0.30000000000000004,0.0,2.0,1
650,773,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.002208,0,,,0,0,0.0,0.30000000000000004,0.0,2.0,1
651,774,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.0012266666666666667,0,,,0,0,0.0,0.30000000000000004,0.0,2.0,1
652,775,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.001962666666666667,0,,,0,0,0.0,0.30000000000000004,0.0,2.0,1
653,776,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.0031893333333333335,0,,,0,0,0.0,0.30000000000000004,0.0,2.0,1
654,777,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.0012266666666666667,0,,,0,0,0.0,0.30000000000000004,0.0,2.0,1
655,778,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,6,True,1.0,0.22357710888959997,1,4.0,4.0,1,300,300.0,0.30000000000000004,0.0,2.0,0
656,779,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,55,True,0.14,0.138486038741226,0,,,1,42,42.0,0.30000000000000004,0.0,2.0,1
657,780,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.000736,0,,,0,0,0.0,0.30000000000000004,0.0,2.0,1
658,781,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,5,True,1.0,0.19044010120533333,1,3.0,4.0,1,300,300.0,0.30000000000000004,0.0,2.0,0
659,782,erdos_renyi,"{""p"": 0.05}",300,2.2,2.2,2.0,1.0,0.08,0.0,0.30000000000000004,random,logit,0.2,none,90,5,True,1.0,0.20382040064,1,3.0,3.0,1,300,300.0,0.30000000000000004,0.0,2.0,0
660,783,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,4,True,1.0,0.2101245056,1,2.0,2.0,1,300,300.0,0.30000000000000004,0.025,2.0,0
661,784,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,41,True,0.07333333333333333,0.07179219698405054,0,,,1,22,22.0,0.30000000000000004,0.025,2.0,1
662,785,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.021650666666666665,0,,,0,0,0.0,0.30000000000000004,0.025,2.0,1
663,786,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,39,True,0.08,0.07851328091034052,0,,,1,24,24.0,0.30000000000000004,0.025,2.0,1
664,787,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.022141333333333332,0,,,0,0,0.0,0.30000000000000004,0.025,2.0,1
665,788,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.02606666666666667,0,,,0,0,0.0,0.30000000000000004,0.025,2.0,1
666,789,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.02680266666666667,0,,,0,0,0.0,0.30000000000000004,0.025,2.0,1
667,790,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,46,True,0.09666666666666666,0.09520241190064517,0,,,1,29,29.0,0.30000000000000004,0.025,2.0,1
668,791,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,44,True,0.08666666666666667,0.08513807732752054,0,,,1,26,26.0,0.30000000000000004,0.025,2.0,1
669,792,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,6,True,1.0,0.21141638430037332,1,4.0,5.0,1,300,300.0,0.30000000000000004,0.025,2.0,0
670,793,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.021896000000000002,0,,,0,0,0.0,0.30000000000000004,0.025,2.0,1
671,794,erdos_renyi,"{""p"": 0.05}",300,2.1500000000000004,2.2,2.0,1.0,0.08,0.025,0.30000000000000004,random,logit,0.2,none,90,26,True,0.03666666666666667,0.03533182332165537,0,,,1,11,11.0,0.30000000000000004,0.025,2.0,1
672,795,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,28,True,0.056666666666666664,0.056388409036803734,0,,,1,17,17.0,0.30000000000000004,0.05,2.0,1
673,796,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,28,True,0.06666666666666667,0.06562381076878128,0,,,1,20,20.0,0.30000000000000004,0.05,2.0,1
674,797,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.04403733333333334,0,,,0,0,0.0,0.30000000000000004,0.05,2.0,1
675,798,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.04403733333333334,0,,,0,0,0.0,0.30000000000000004,0.05,2.0,1
676,799,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.04403733333333334,0,,,0,0,0.0,0.30000000000000004,0.05,2.0,1
677,800,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.04722666666666667,0,,,0,0,0.0,0.30000000000000004,0.05,2.0,1
678,801,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.04354666666666667,0,,,0,0,0.0,0.30000000000000004,0.05,2.0,1
679,802,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.04281066666666667,0,,,0,0,0.0,0.30000000000000004,0.05,2.0,1
680,803,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,38,True,0.09,0.08850341500643322,0,,,1,27,27.0,0.30000000000000004,0.05,2.0,1
681,804,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.04256533333333334,0,,,0,0,0.0,0.30000000000000004,0.05,2.0,1
682,805,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,27,True,0.06333333333333334,0.062418012182468445,0,,,1,19,19.0,0.30000000000000004,0.05,2.0,1
683,806,erdos_renyi,"{""p"": 0.05}",300,2.1,2.2,2.0,1.0,0.08,0.05,0.30000000000000004,random,logit,0.2,none,90,7,True,1.0,0.274022828297967,1,4.0,5.0,1,300,300.0,0.30000000000000004,0.05,2.0,0
684,807,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,5,True,1.0,0.2763549591893334,1,2.0,3.0,1,300,300.0,0.30000000000000004,0.07500000000000001,2.0,0
685,808,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.06470666666666668,0,,,0,0,0.0,0.30000000000000004,0.07500000000000001,2.0,1
686,809,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.06372533333333334,0,,,0,0,0.0,0.30000000000000004,0.07500000000000001,2.0,1
687,810,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.067896,0,,,0,0,0.0,0.30000000000000004,0.07500000000000001,2.0,1
688,811,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.06593333333333334,0,,,0,0,0.0,0.30000000000000004,0.07500000000000001,2.0,1
689,812,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,6,True,1.0,0.28482882025472,1,3.0,4.0,1,300,300.0,0.30000000000000004,0.07500000000000001,2.0,0
690,813,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,6,True,1.0,0.28654977180330665,1,3.0,4.0,1,300,300.0,0.30000000000000004,0.07500000000000001,2.0,0
691,814,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,5,True,1.0,0.263620235776,1,3.0,3.0,1,300,300.0,0.30000000000000004,0.07500000000000001,2.0,0
692,815,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.06568800000000001,0,,,0,0,0.0,0.30000000000000004,0.07500000000000001,2.0,1
693,816,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.06691466666666668,0,,,0,0,0.0,0.30000000000000004,0.07500000000000001,2.0,1
694,817,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,28,True,0.08333333333333333,0.08259222830818305,0,,,1,25,25.0,0.30000000000000004,0.07500000000000001,2.0,1
695,818,erdos_renyi,"{""p"": 0.05}",300,2.0500000000000003,2.2,2.0,1.0,0.08,0.07500000000000001,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.06642400000000001,0,,,0,0,0.0,0.30000000000000004,0.07500000000000001,2.0,1
696,819,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08611200000000001,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
697,820,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,39,True,0.06333333333333334,0.06484212214785369,0,,,1,19,19.0,0.30000000000000004,0.1,2.0,1
698,821,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08537600000000001,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
699,822,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08488533333333334,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
700,823,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,8,True,1.0,0.27659218003287517,1,6.0,7.0,1,300,300.0,0.30000000000000004,0.1,2.0,0
701,824,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08562133333333334,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
702,825,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08684800000000001,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
703,826,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08562133333333334,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
704,827,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08537600000000001,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
705,828,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,36,True,0.07666666666666666,0.07810131398032294,0,,,1,23,23.0,0.30000000000000004,0.1,2.0,1
706,829,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08684800000000001,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
707,830,erdos_renyi,"{""p"": 0.05}",300,2.0,2.2,2.0,1.0,0.08,0.1,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.08881066666666666,0,,,0,0,0.0,0.30000000000000004,0.1,2.0,1
708,831,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,44,True,0.07,0.07149162224509178,0,,,1,21,21.0,0.30000000000000004,0.125,2.0,1
709,832,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,46,True,0.06,0.06150343397098402,0,,,1,18,18.0,0.30000000000000004,0.125,2.0,1
710,833,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,30,True,0.11,0.11147983119165088,0,,,1,33,33.0,0.30000000000000004,0.125,2.0,1
711,834,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,4,True,1.0,0.23875470933333331,1,2.0,3.0,1,300,300.0,0.30000000000000004,0.125,2.0,0
712,835,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,4,True,1.0,0.2676408448,1,2.0,3.0,1,300,300.0,0.30000000000000004,0.125,2.0,0
713,836,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,44,True,0.07,0.07150640908271352,0,,,1,21,21.0,0.30000000000000004,0.125,2.0,1
714,837,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,6,True,1.0,0.31176401952085336,1,3.0,4.0,1,300,300.0,0.30000000000000004,0.125,2.0,0
715,838,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,3,True,0.0,0.10683530666666667,0,,,0,0,0.0,0.30000000000000004,0.125,2.0,1
716,839,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,1,True,0.0,0.115,0,,,0,0,0.0,0.30000000000000004,0.125,2.0,1
717,840,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,41,True,0.08333333333333333,0.08485960839323713,0,,,1,25,25.0,0.30000000000000004,0.125,2.0,1
718,841,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,6,True,1.0,0.30992334656170667,1,3.0,4.0,1,300,300.0,0.30000000000000004,0.125,2.0,0
719,842,erdos_renyi,"{""p"": 0.05}",300,1.9500000000000002,2.2,2.0,1.0,0.08,0.125,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.11340533333333333,0,,,0,0,0.0,0.30000000000000004,0.125,2.0,1
720,843,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.12745066666666668,0,,,0,0,0.0,0.30000000000000004,0.15000000000000002,2.0,1
721,844,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.13113066666666667,0,,,0,0,0.0,0.30000000000000004,0.15000000000000002,2.0,1
722,845,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.12867733333333337,0,,,0,0,0.0,0.30000000000000004,0.15000000000000002,2.0,1
723,846,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,3,True,0.0,0.12561557333333337,0,,,0,0,0.0,0.30000000000000004,0.15000000000000002,2.0,1
724,847,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.12892266666666669,0,,,0,0,0.0,0.30000000000000004,0.15000000000000002,2.0,1
725,848,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,30,True,0.14,0.14124530638594807,0,,,1,42,42.0,0.30000000000000004,0.15000000000000002,2.0,1
726,849,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,3,True,1.0,0.27531968,1,1.0,2.0,1,300,300.0,0.30000000000000004,0.15000000000000002,2.0,0
727,850,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,1,True,0.0,0.138,0,,,0,0,0.0,0.30000000000000004,0.15000000000000002,2.0,1
728,851,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.12867733333333337,0,,,0,0,0.0,0.30000000000000004,0.15000000000000002,2.0,1
729,852,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,7,True,1.0,0.3143325100315989,1,5.0,5.0,1,300,300.0,0.30000000000000004,0.15000000000000002,2.0,0
730,853,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,28,True,0.14,0.14136626937119098,0,,,1,42,42.0,0.30000000000000004,0.15000000000000002,2.0,1
731,854,erdos_renyi,"{""p"": 0.05}",300,1.9000000000000001,2.2,2.0,1.0,0.08,0.15000000000000002,0.30000000000000004,random,logit,0.2,none,90,45,True,0.08666666666666667,0.08821410922378049,0,,,1,26,26.0,0.30000000000000004,0.15000000000000002,2.0,1
732,855,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,59,True,0.08333333333333333,0.08483578503982792,0,,,1,25,25.0,0.30000000000000004,0.17500000000000002,2.0,1
733,856,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,51,True,0.07333333333333333,0.0748750839646438,0,,,1,22,22.0,0.30000000000000004,0.17500000000000002,2.0,1
734,857,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.1486106666666667,0,,,0,0,0.0,0.30000000000000004,0.17500000000000002,2.0,1
735,858,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.14885600000000002,0,,,0,0,0.0,0.30000000000000004,0.17500000000000002,2.0,1
736,859,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,1,True,0.0,0.161,0,,,0,0,0.0,0.30000000000000004,0.17500000000000002,2.0,1
737,860,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,50,True,0.07666666666666666,0.07822047736247632,0,,,1,23,23.0,0.30000000000000004,0.17500000000000002,2.0,1
738,861,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,49,True,0.09333333333333334,0.09476502319742597,0,,,1,28,28.0,0.30000000000000004,0.17500000000000002,2.0,1
739,862,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.151064,0,,,0,0,0.0,0.30000000000000004,0.17500000000000002,2.0,1
740,863,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.1500826666666667,0,,,0,0,0.0,0.30000000000000004,0.17500000000000002,2.0,1
741,864,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,5,True,1.0,0.3239143135573333,1,3.0,3.0,1,300,300.0,0.30000000000000004,0.17500000000000002,2.0,0
742,865,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,49,True,0.09,0.09149231513027792,0,,,1,27,27.0,0.30000000000000004,0.17500000000000002,2.0,1
743,866,erdos_renyi,"{""p"": 0.05}",300,1.85,2.2,2.0,1.0,0.08,0.17500000000000002,0.30000000000000004,random,logit,0.2,none,90,5,True,1.0,0.30852352119466664,1,3.0,3.0,1,300,300.0,0.30000000000000004,0.17500000000000002,2.0,0
744,867,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.17001600000000003,0,,,0,0,0.0,0.30000000000000004,0.2,2.0,1
745,868,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.17001600000000003,0,,,0,0,0.0,0.30000000000000004,0.2,2.0,1
746,869,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.30000000000000004,random,logit,0.2,none,90,55,True,0.06666666666666667,0.06813290052240877,0,,,1,20,20.0,0.30000000000000004,0.2,2.0,1
747,870,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.17271466666666666,0,,,0,0,0.0,0.30000000000000004,0.2,2.0,1
748,871,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.30000000000000004,random,logit,0.2,none,90,2,True,0.0,0.17320533333333332,0,,,0,0,0.0,0.30000000000000004,0.2,2.0,1
749,872,erdos_renyi,"{""p"": 0.05}",300,1.8000000000000003,2.2,2.0,1.0,0.08,0.2,0.30000000000000004,random,logit,0.2,none,90,55,True,0.056666666666666664,0.05814869887928131,0,,,1,17,17.0,0.30000000000000004,0.2,2.0,1
